,Date,Player,Pts
19681,2021-04-28,"Hill,Solomon",14
19682,2021-04-28,"Collins,John",21
19683,2021-04-28,"Capela,Clint",9
19684,2021-04-28,"Mays,Skylar",11
19685,2021-04-28,"Gallinari,Danilo",4
19686,2021-04-28,"Okongwu,Onyeka",0
19687,2021-04-28,"Dunn,Kris",5
19688,2021-04-28,"Knight,Nathan",4
19689,2021-04-28,"Fernando,Bruno",0
19690,2021-04-28,"Harris,Tobias",17
19691,2021-04-28,"Curry,Seth",20
19692,2021-04-28,"Embiid,Joel",17
19693,2021-04-28,"Green,Danny",5
19694,2021-04-28,"Simmons,Ben",8
19695,2021-04-28,"Hill,George",7
19696,2021-04-28,"Thybulle,Matisse",2
19697,2021-04-28,"Korkmaz,Furkan",12
19698,2021-04-28,"Howard,Dwight",3
19699,2021-04-28,"Maxey,Tyrese",11
19700,2021-04-28,"Milton,Shake",12
19701,2021-04-28,"Scott,Mike",3
19702,2021-04-28,"Reed,Paul",2
19703,2021-04-28,"Joe,Isaiah",6
19704,2021-04-28,"Tolliver,Anthony",2
19705,2021-04-28,"Washington,P.J.",19
19706,2021-04-28,"Graham,Devonte'",25
19707,2021-04-28,"Bridges,Miles",19
19708,2021-04-28,"Rozier,Terry",15
19709,2021-04-28,"Martin,Cody",5
19710,2021-04-28,"Wanamaker,Brad",2
19711,2021-04-28,"Zeller,Cody",16
19712,2021-04-28,"McDaniels,Jalen",7
19713,2021-04-28,"Martin,Caleb",3
19714,2021-04-28,"Biyombo,Bismack",0
19715,2021-04-28,"Tatum,Jayson",35
19716,2021-04-28,"Brown,Jaylen",38
19717,2021-04-28,"Fournier,Evan",2
19718,2021-04-28,"Thompson,Tristan",12
19719,2021-04-28,"Waters,Tremont",6
19720,2021-04-28,"Nesmith,Aaron",15
19721,2021-04-28,"Pritchard,Payton",8
19722,2021-04-28,"Williams,Robert",4
19723,2021-04-28,"Williams,Grant",0
19724,2021-04-28,"Vučević,Nikola",26
19725,2021-04-28,"White,Coby",12
19726,2021-04-28,"Temple,Garrett",12
19727,2021-04-28,"Williams,Patrick",7
19728,2021-04-28,"Theis,Daniel",6
19729,2021-04-28,"Young,Thaddeus",10
19730,2021-04-28,"Markkanen,Lauri",14
19731,2021-04-28,"Satoranský,Tomáš",6
19732,2021-04-28,"Arcidiacono,Ryan",0
19733,2021-04-28,"Valentine,Denzel",1
19734,2021-04-28,"Mokoka,Adam",0
19735,2021-04-28,"Green,Javonte",0
19736,2021-04-28,"Felício,Cristiano",0
19737,2021-04-28,"Barrett,RJ",22
19738,2021-04-28,"Randle,Julius",34
19739,2021-04-28,"Bullock,Reggie",13
19740,2021-04-28,"Noel,Nerlens",8
19741,2021-04-28,"Payton,Elfrid",9
19742,2021-04-28,"Rose,Derrick",6
19743,2021-04-28,"Gibson,Taj",4
19744,2021-04-28,"Quickley,Immanuel",13
19745,2021-04-28,"Toppin,Obi",4
19746,2021-04-28,"Ntilikina,Frank",0
19747,2021-04-28,"Knox,Kevin",0
19748,2021-04-28,"Harper,Jared",0
19749,2021-04-28,"Pinson,Theo",0
19750,2021-04-28,"Pelle,Norvel",0
19751,2021-04-28,"Kuzma,Kyle",11
19752,2021-04-28,"Schröder,Dennis",13
19753,2021-04-28,"Caldwell-Pope,Kentavious",4
19754,2021-04-28,"Davis,Anthony",26
19755,2021-04-28,"Drummond,Andre",17
19756,2021-04-28,"Horton-Tucker,Talen",6
19757,2021-04-28,"McLemore,Ben",16
19758,2021-04-28,"Harrell,Montrezl",12
19759,2021-04-28,"Morris,Markieff",2
19760,2021-04-28,"McKinnie,Alfonzo",0
19761,2021-04-28,"Cacok,Devontae",0
19762,2021-04-28,"Westbrook,Russell",18
19763,2021-04-28,"Beal,Bradley",27
19764,2021-04-28,"Hachimura,Rui",12
19765,2021-04-28,"Len,Alex",18
19766,2021-04-28,"Neto,Raul",5
19767,2021-04-28,"Bertāns,Dāvis",0
19768,2021-04-28,"Hutchison,Chandler",8
19769,2021-04-28,"Smith,Ish",12
19770,2021-04-28,"Gafford,Daniel",8
19771,2021-04-28,"Lopez,Robin",8
19772,2021-04-28,"Winston,Cassius",0
19773,2021-04-28,"Bonga,Isaac",0
19774,2021-04-28,"Mathews,Garrison",0
19775,2021-04-28,"Murray,Dejounte",22
19776,2021-04-28,"DeRozan,DeMar",20
19777,2021-04-28,"Poeltl,Jakob",6
19778,2021-04-28,"Johnson,Keldon",14
19779,2021-04-28,"Vassell,Devin",11
19780,2021-04-28,"Walker,Lonnie",18
19781,2021-04-28,"Gay,Rudy",13
19782,2021-04-28,"Mills,Patty",3
19783,2021-04-28,"Eubanks,Drew",2
19784,2021-04-28,"Dieng,Gorgui",2
19785,2021-04-28,"Butler,Jimmy",29
19786,2021-04-28,"Nunn,Kendrick",18
19787,2021-04-28,"Robinson,Duncan",8
19788,2021-04-28,"Adebayo,Bam",21
19789,2021-04-28,"Ariza,Trevor",4
19790,2021-04-28,"Dragić,Goran",18
19791,2021-04-28,"Iguodala,Andre",0
19792,2021-04-28,"Dedmon,Dewayne",18
19793,2021-04-28,"Vincent,Gabe",0
19794,2021-04-28,"Ball,Lonzo",16
19795,2021-04-28,"Ingram,Brandon",27
19796,2021-04-28,"Williamson,Zion",21
19797,2021-04-28,"Bledsoe,Eric",17
19798,2021-04-28,"Adams,Steven",2
19799,2021-04-28,"Hernangómez,Willy",7
19800,2021-04-28,"Marshall,Naji",7
19801,2021-04-28,"Gabriel,Wenyen",0
19802,2021-04-28,"Lewis,Kira",3
19803,2021-04-28,"Hayes,Jaxson",10
19804,2021-04-28,"Johnson,James",2
19805,2021-04-28,"Porter,Michael",28
19806,2021-04-28,"Jokić,Nikola",32
19807,2021-04-28,"Campazzo,Facundo",19
19808,2021-04-28,"Dozier,PJ",8
19809,2021-04-28,"Gordon,Aaron",10
19810,2021-04-28,"Rivers,Austin",0
19811,2021-04-28,"Millsap,Paul",7
19812,2021-04-28,"McGee,JaVale",4
19813,2021-04-28,"Harrison,Shaquille",6
19814,2021-04-28,"Powell,Norman",24
19815,2021-04-28,"McCollum,CJ",26
19816,2021-04-28,"Covington,Robert",0
19817,2021-04-28,"Lillard,Damian",23
19818,2021-04-28,"Nurkić,Jusuf",15
19819,2021-04-28,"Anthony,Carmelo",18
19820,2021-04-28,"Simons,Anfernee",8
19821,2021-04-28,"Hollis-Jefferson,Rondae",2
19822,2021-04-28,"Kanter,Enes",6
19823,2021-04-28,"Little,Nassir",3
19824,2021-04-28,"Elleby,CJ",2
19825,2021-04-28,"Giles,Harry",0
19826,2021-04-28,"Blevins,Keljin",3
19827,2021-04-28,"Morant,Ja",10
19828,2021-04-28,"Valančiūnas,Jonas",19
19829,2021-04-28,"Allen,Grayson",7
19830,2021-04-28,"Brooks,Dillon",18
19831,2021-04-28,"Anderson,Kyle",6
19832,2021-04-28,"Jackson,Jaren",13
19833,2021-04-28,"Melton,De'Anthony",6
19834,2021-04-28,"Bane,Desmond",8
19835,2021-04-28,"Clarke,Brandon",8
19836,2021-04-28,"Winslow,Justise",5
19837,2021-04-28,"Tillman,Xavier",5
19838,2021-04-28,"Jones,Tyus",2
19839,2021-04-28,"Tillie,Killian",2
19840,2021-04-28,"Konchar,John",0
19841,2021-04-28,"George,Paul",25
19842,2021-04-28,"Mann,Terance",12
19843,2021-04-28,"Morris,Marcus",16
19844,2021-04-28,"Jackson,Reggie",10
19845,2021-04-28,"Zubac,Ivica",14
19846,2021-04-28,"Rondo,Rajon",9
19847,2021-04-28,"Batum,Nicolas",8
19848,2021-04-28,"Kennard,Luke",5
19849,2021-04-28,"Patterson,Patrick",2
19850,2021-04-28,"Ferrell,Yogi",0
19851,2021-04-28,"Oturu,Daniel",0
19852,2021-04-28,"Coffey,Amir",0
19853,2021-04-28,"Bridges,Mikal",13
19854,2021-04-28,"Booker,Devin",21
19855,2021-04-28,"Paul,Chris",28
19856,2021-04-28,"Craig,Torrey",10
19857,2021-04-28,"Ayton,Deandre",5
19858,2021-04-28,"Johnson,Cameron",2
19859,2021-04-28,"Payne,Cameron",15
19860,2021-04-28,"Kaminsky,Frank",13
19861,2021-04-28,"Carter,Jevon",2
19862,2021-04-28,"Alexander,Ty-Shon",0
19863,2021-04-28,"Smith,Jalen",0
19864,2021-04-28,"Bogdanović,Bojan",24
19865,2021-04-28,"Niang,Georges",19
19866,2021-04-28,"Ingles,Joe",13
19867,2021-04-28,"Gobert,Rudy",12
19868,2021-04-28,"O'Neale,Royce",10
19869,2021-04-28,"Clarkson,Jordan",23
19870,2021-04-28,"Forrest,Trent",9
19871,2021-04-28,"İlyasova,Ersan",6
19872,2021-04-28,"Favors,Derrick",8
19873,2021-04-28,"Brantley,Jarrell",13
19874,2021-04-28,"Oni,Miye",0
19875,2021-04-28,"Thomas,Matt",17
19876,2021-04-28,"Morgan,Juwan",0
19877,2021-04-28,"Hughes,Elijah",0
19878,2021-04-28,"Metu,Chimezie",6
19879,2021-04-28,"Hield,Buddy",18
19880,2021-04-28,"Haliburton,Tyrese",13
19881,2021-04-28,"Harkless,Maurice",0
19882,2021-04-28,"Holmes,Richaun",18
19883,2021-04-28,"Wright,Delon",8
19884,2021-04-28,"Jones,Damian",7
19885,2021-04-28,"Davis,Terence",7
19886,2021-04-28,"James,Justin",16
19887,2021-04-28,"Guy,Kyle",5
19888,2021-04-28,"Ramsey,Jahmi'us",7
19889,2021-04-29,"Hardaway,Tim",42
19890,2021-04-29,"Brunson,Jalen",13
19891,2021-04-29,"Richardson,Josh",10
19892,2021-04-29,"Powell,Dwight",8
19893,2021-04-29,"Porziņģis,Kristaps",11
19894,2021-04-29,"Kleber,Maxi",5
19895,2021-04-29,"Burke,Trey",15
19896,2021-04-29,"Green,Josh",4
19897,2021-04-29,"Cauley-Stein,Willie",0
19898,2021-04-29,"Redick,J.J.",3
19899,2021-04-29,"Marjanović,Boban",4
19900,2021-04-29,"Bey,Saddiq",18
19901,2021-04-29,"Hayes,Killian",2
19902,2021-04-29,"Doumbouya,Sekou",14
19903,2021-04-29,"Stewart,Isaiah",20
19904,2021-04-29,"Jackson,Josh",13
19905,2021-04-29,"Diallo,Hamidou",10
19906,2021-04-29,"Jackson,Frank",20
19907,2021-04-29,"Okafor,Jahlil",4
19908,2021-04-29,"Lee,Saben",2
19909,2021-04-29,"Cook,Tyler",2
19910,2021-04-29,"Durant,Kevin",42
19911,2021-04-29,"Green,Jeff",14
19912,2021-04-29,"Shamet,Landry",14
19913,2021-04-29,"Johnson,Tyler",11
19914,2021-04-29,"Harris,Joe",14
19915,2021-04-29,"Johnson,Alize",20
19916,2021-04-29,"James,Mike",1
19917,2021-04-29,"Luwawu-Cabarrot,Timothé",7
19918,2021-04-29,"Griffin,Blake",5
19919,2021-04-29,"Perry,Reggie",2
19920,2021-04-29,"LeVert,Caris",36
19921,2021-04-29,"Brissett,Oshae",14
19922,2021-04-29,"Sumner,Edmond",16
19923,2021-04-29,"Sampson,JaKarr",8
19924,2021-04-29,"Brogdon,Malcolm",1
19925,2021-04-29,"McDermott,Doug",15
19926,2021-04-29,"Holiday,Aaron",12
19927,2021-04-29,"Holiday,Justin",4
19928,2021-04-29,"McConnell,T.J.",4
19929,2021-04-29,"Martin,Kelan",3
19930,2021-04-29,"Brimah,Amida",0
19931,2021-04-29,"Stanley,Cassius",0
19932,2021-04-29,"Holiday,Jrue",29
19933,2021-04-29,"Middleton,Khris",33
19934,2021-04-29,"Lopez,Brook",15
19935,2021-04-29,"DiVincenzo,Donte",3
19936,2021-04-29,"Antetokounmpo,Giannis",1
19937,2021-04-29,"Tucker,P.J.",6
19938,2021-04-29,"Forbes,Bryn",30
19939,2021-04-29,"Portis,Bobby",10
19940,2021-04-29,"Connaughton,Pat",3
19941,2021-04-29,"Teague,Jeff",6
19942,2021-04-29,"Antetokounmpo,Thanasis",0
19943,2021-04-29,"Porter,Kevin",50
19944,2021-04-29,"Wood,Christian",31
19945,2021-04-29,"Olynyk,Kelly",24
19946,2021-04-29,"Tate,Jae'Sean",12
19947,2021-04-29,"Brooks,Armoni",6
19948,2021-04-29,"Wilson,D.J.",15
19949,2021-04-29,"Martin,Kenyon",5
19950,2021-04-29,"Jeffries,DaQuan",0
19951,2021-04-29,"Lamb,Anthony",0
19952,2021-04-29,"Wiggins,Andrew",27
19953,2021-04-29,"Curry,Stephen",37
19954,2021-04-29,"Green,Draymond",11
19955,2021-04-29,"Bazemore,Kent",10
19956,2021-04-29,"Looney,Kevon",7
19957,2021-04-29,"Toscano-Anderson,Juan",6
19958,2021-04-29,"Mulder,Mychal",11
19959,2021-04-29,"Poole,Jordan",5
19960,2021-04-29,"Edwards,Anthony",25
19961,2021-04-29,"Towns,Karl-Anthony",22
19962,2021-04-29,"McDaniels,Jaden",8
19963,2021-04-29,"Rubio,Ricky",26
19964,2021-04-29,"Okogie,Josh",6
19965,2021-04-29,"Russell,D'Angelo",7
19966,2021-04-29,"Hernangómez,Juan",9
19967,2021-04-29,"Vanderbilt,Jarred",2
19968,2021-04-29,"Reid,Naz",13
19969,2021-04-29,"McLaughlin,Jordan",8
19970,2021-04-29,"Birch,Khem",20
19971,2021-04-29,"Anunoby,OG",25
19972,2021-04-29,"Lowry,Kyle",20
19973,2021-04-29,"Flynn,Malachi",16
19974,2021-04-29,"Siakam,Pascal",11
19975,2021-04-29,"Watanabe,Yuta",5
19976,2021-04-29,"Bembry,DeAndre'",4
19977,2021-04-29,"Hood,Rodney",0
19978,2021-04-29,"Gillespie,Freddie",4
19979,2021-04-29,"Johnson,Stanley",6
19980,2021-04-29,"Harris,Jalen",0
19981,2021-04-29,"Porter,Michael",23
19982,2021-04-29,"Campazzo,Facundo",12
19983,2021-04-29,"Jokić,Nikola",19
19984,2021-04-29,"Dozier,PJ",10
19985,2021-04-29,"Gordon,Aaron",9
19986,2021-04-29,"Rivers,Austin",11
19987,2021-04-29,"Green,JaMychal",15
19988,2021-04-29,"Harrison,Shaquille",11
19989,2021-04-29,"Millsap,Paul",8
19990,2021-04-29,"Bol,Bol",0
19991,2021-04-29,"Čančar,Vlatko",3
19992,2021-04-29,"Howard,Markus",0
19993,2021-04-29,"Nnaji,Zeke",0
19994,2021-04-29,"Williamson,Zion",27
19995,2021-04-29,"Ball,Lonzo",6
19996,2021-04-29,"Ingram,Brandon",24
19997,2021-04-29,"Bledsoe,Eric",7
19998,2021-04-29,"Hernangómez,Willy",13
19999,2021-04-29,"Marshall,Naji",8
20000,2021-04-29,"Johnson,James",12
20001,2021-04-29,"Hayes,Jaxson",8
20002,2021-04-29,"Lewis,Kira",4
20003,2021-04-29,"Gabriel,Wenyen",0
20004,2021-04-29,"Dort,Luguentz",17
20005,2021-04-29,"Brown,Moses",5
20006,2021-04-29,"Maledon,Théo",16
20007,2021-04-29,"Bazley,Darius",15
20008,2021-04-29,"Pokusevski,Aleksej",8
20009,2021-04-29,"Jerome,Ty",5
20010,2021-04-29,"Mykhailiuk,Svi",12
20011,2021-04-29,"Roby,Isaiah",13
20012,2021-04-29,"Deck,Gabriel",2
20013,2021-04-29,"Brown,Charlie",2
20014,2021-04-29,"Hall,Josh",0
20015,2021-04-30,"Hill,Solomon",3
20016,2021-04-30,"Young,Trae",32
20017,2021-04-30,"Collins,John",11
20018,2021-04-30,"Snell,Tony",6
20019,2021-04-30,"Capela,Clint",11
20020,2021-04-30,"Gallinari,Danilo",16
20021,2021-04-30,"Williams,Lou",2
20022,2021-04-30,"Okongwu,Onyeka",12
20023,2021-04-30,"Dunn,Kris",0
20024,2021-04-30,"Goodwin,Brandon",2
20025,2021-04-30,"Fernando,Bruno",3
20026,2021-04-30,"Mays,Skylar",4
20027,2021-04-30,"Knight,Nathan",2
20028,2021-04-30,"Simmons,Ben",18
20029,2021-04-30,"Embiid,Joel",18
20030,2021-04-30,"Harris,Tobias",18
20031,2021-04-30,"Curry,Seth",7
20032,2021-04-30,"Green,Danny",5
20033,2021-04-30,"Thybulle,Matisse",10
20034,2021-04-30,"Milton,Shake",13
20035,2021-04-30,"Hill,George",4
20036,2021-04-30,"Korkmaz,Furkan",11
20037,2021-04-30,"Howard,Dwight",19
20038,2021-04-30,"Maxey,Tyrese",0
20039,2021-04-30,"Scott,Mike",0
20040,2021-04-30,"Reed,Paul",2
20041,2021-04-30,"Joe,Isaiah",1
20042,2021-04-30,"Tolliver,Anthony",0
20043,2021-04-30,"Poeltl,Jakob",15
20044,2021-04-30,"Murray,Dejounte",24
20045,2021-04-30,"DeRozan,DeMar",30
20046,2021-04-30,"Johnson,Keldon",14
20047,2021-04-30,"Vassell,Devin",2
20048,2021-04-30,"Walker,Lonnie",24
20049,2021-04-30,"Mills,Patty",11
20050,2021-04-30,"Gay,Rudy",16
20051,2021-04-30,"Eubanks,Drew",4
20052,2021-04-30,"Tatum,Jayson",60
20053,2021-04-30,"Smart,Marcus",10
20054,2021-04-30,"Brown,Jaylen",17
20055,2021-04-30,"Williams,Robert",10
20056,2021-04-30,"Fournier,Evan",8
20057,2021-04-30,"Nesmith,Aaron",16
20058,2021-04-30,"Thompson,Tristan",8
20059,2021-04-30,"Pritchard,Payton",3
20060,2021-04-30,"Williams,Grant",8
20061,2021-04-30,"Waters,Tremont",3
20062,2021-04-30,"Westbrook,Russell",15
20063,2021-04-30,"Beal,Bradley",19
20064,2021-04-30,"Hachimura,Rui",11
20065,2021-04-30,"Neto,Raul",17
20066,2021-04-30,"Len,Alex",4
20067,2021-04-30,"Smith,Ish",11
20068,2021-04-30,"Gafford,Daniel",13
20069,2021-04-30,"Gill,Anthony",10
20070,2021-04-30,"Hutchison,Chandler",4
20071,2021-04-30,"Bertāns,Dāvis",7
20072,2021-04-30,"Mathews,Garrison",9
20073,2021-04-30,"Bonga,Isaac",0
20074,2021-04-30,"Lopez,Robin",0
20075,2021-04-30,"Winston,Cassius",2
20076,2021-04-30,"Sexton,Collin",22
20077,2021-04-30,"Okoro,Isaac",10
20078,2021-04-30,"Allen,Jarrett",13
20079,2021-04-30,"Love,Kevin",0
20080,2021-04-30,"Garland,Darius",12
20081,2021-04-30,"Wade,Dean",5
20082,2021-04-30,"Dotson,Damyean",2
20083,2021-04-30,"Kabengele,Mfiondu",7
20084,2021-04-30,"Osman,Cedi",14
20085,2021-04-30,"Martin,Jeremiah",4
20086,2021-04-30,"Thomas,Brodric",4
20087,2021-04-30,"Lillard,Damian",32
20088,2021-04-30,"Powell,Norman",19
20089,2021-04-30,"McCollum,CJ",10
20090,2021-04-30,"Covington,Robert",7
20091,2021-04-30,"Nurkić,Jusuf",23
20092,2021-04-30,"Anthony,Carmelo",15
20093,2021-04-30,"Simons,Anfernee",10
20094,2021-04-30,"Kanter,Enes",4
20095,2021-04-30,"Little,Nassir",0
20096,2021-04-30,"Elleby,CJ",3
20097,2021-04-30,"Blevins,Keljin",3
20098,2021-04-30,"Leaf,T.J.",0
20099,2021-04-30,"Giles,Harry",2
20100,2021-04-30,"Irving,Kyrie",28
20101,2021-04-30,"Harris,Joe",12
20102,2021-04-30,"Green,Jeff",16
20103,2021-04-30,"Shamet,Landry",8
20104,2021-04-30,"Griffin,Blake",11
20105,2021-04-30,"Johnson,Tyler",0
20106,2021-04-30,"James,Mike",15
20107,2021-04-30,"Jordan,DeAndre",7
20108,2021-04-30,"Johnson,Alize",6
20109,2021-04-30,"Luwawu-Cabarrot,Timothé",6
20110,2021-04-30,"Perry,Reggie",0
20111,2021-04-30,"Harris,Gary",8
20112,2021-04-30,"Anthony,Cole",15
20113,2021-04-30,"Wagner,Moritz",5
20114,2021-04-30,"Carter,Wendell",8
20115,2021-04-30,"Ennis,James",3
20116,2021-04-30,"Bacon,Dwayne",5
20117,2021-04-30,"Bamba,Mohamed",15
20118,2021-04-30,"Hampton,R.J.",11
20119,2021-04-30,"Randle,Chasson",3
20120,2021-04-30,"Hall,Donta",2
20121,2021-04-30,"Brooks,Dillon",20
20122,2021-04-30,"Morant,Ja",8
20123,2021-04-30,"Anderson,Kyle",13
20124,2021-04-30,"Valančiūnas,Jonas",14
20125,2021-04-30,"Bane,Desmond",7
20126,2021-04-30,"Melton,De'Anthony",4
20127,2021-04-30,"Tillman,Xavier",8
20128,2021-04-30,"Clarke,Brandon",9
20129,2021-04-30,"Jones,Tyus",5
20130,2021-04-30,"Winslow,Justise",4
20131,2021-04-30,"Konchar,John",0
20132,2021-04-30,"McDermott,Sean",0
20133,2021-04-30,"Tillie,Killian",0
20134,2021-04-30,"Porter,Jontay",0
20135,2021-04-30,"Lopez,Brook",22
20136,2021-04-30,"Middleton,Khris",22
20137,2021-04-30,"Holiday,Jrue",16
20138,2021-04-30,"Portis,Bobby",16
20139,2021-04-30,"Forbes,Bryn",10
20140,2021-04-30,"Connaughton,Pat",6
20141,2021-04-30,"Teague,Jeff",11
20142,2021-04-30,"Tucker,P.J.",2
20143,2021-04-30,"Antetokounmpo,Thanasis",3
20144,2021-04-30,"Nwora,Jordan",0
20145,2021-04-30,"Vučević,Nikola",17
20146,2021-04-30,"Williams,Patrick",5
20147,2021-04-30,"White,Coby",21
20148,2021-04-30,"Temple,Garrett",6
20149,2021-04-30,"Theis,Daniel",16
20150,2021-04-30,"Satoranský,Tomáš",13
20151,2021-04-30,"Young,Thaddeus",8
20152,2021-04-30,"Valentine,Denzel",5
20153,2021-04-30,"Aminu,Al-Farouq",5
20154,2021-04-30,"Dotson,Devon",2
20155,2021-04-30,"Mokoka,Adam",0
20156,2021-04-30,"Green,Javonte",0
20157,2021-04-30,"Arcidiacono,Ryan",0
20158,2021-04-30,"Ingles,Joe",12
20159,2021-04-30,"O'Neale,Royce",3
20160,2021-04-30,"Bogdanović,Bojan",22
20161,2021-04-30,"Niang,Georges",8
20162,2021-04-30,"Gobert,Rudy",8
